Bin ID	Method	Tax	Tax 16S	Length	GC perc	Num contigs	Disparity	Completeness	Contamination	Strain het	Coverage 100	TPM 100	Coverage 102	TPM 102	Coverage 104	TPM 104	Coverage 106	TPM 106	Coverage 108	TPM 108	Coverage 110	TPM 110	Coverage 11	TPM 11	Coverage 123	TPM 123	Coverage 124	TPM 124	Coverage 125	TPM 125	Coverage 126	TPM 126	Coverage 127	TPM 127	Coverage 128	TPM 128	Coverage 129	TPM 129	Coverage 130	TPM 130	Coverage 131	TPM 131	Coverage 132	TPM 132	Coverage 133	TPM 133	Coverage 134	TPM 134	Coverage 13	TPM 13	Coverage 15	TPM 15	Coverage 17	TPM 17	Coverage 19	TPM 19	Coverage 1	TPM 1	Coverage 21	TPM 21	Coverage 23	TPM 23	Coverage 25	TPM 25	Coverage 27	TPM 27	Coverage 29	TPM 29	Coverage 31	TPM 31	Coverage 44	TPM 44	Coverage 45	TPM 45	Coverage 46	TPM 46	Coverage 47	TPM 47	Coverage 48	TPM 48	Coverage 49	TPM 49	Coverage 4	TPM 4	Coverage 50	TPM 50	Coverage 51	TPM 51	Coverage 52	TPM 52	Coverage 53	TPM 53	Coverage 54	TPM 54	Coverage 55	TPM 55	Coverage 80	TPM 80	Coverage 83	TPM 83	Coverage 88	TPM 88	Coverage 90	TPM 90	Coverage 92	TPM 92	Coverage 94	TPM 94	Coverage 96	TPM 96	Coverage 98	TPM 98	Coverage 9	TPM 9
MAG_022	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes		1613629	57.03	267	0.0	78.52	1.38	100.0	0.267	74.293	0.451	111.69	0.457	144.424	0.269	70.433	0.488	141.508	0.418	128.685	0.876	211.827	1.179	360.242	1.253	387.513	2.006	668.415	1.485	471.226	1.303	388.329	1.755	557.652	0.966	324.665	2.985	946.351	1.381	446.536	1.558	547.569	2.312	781.956	3.156	979.061	0.712	223.219	0.618	157.758	0.572	159.162	1.04	253.332	1.895	2268.995	0.529	131.263	0.656	145.939	0.806	230.267	0.765	198.331	0.801	212.34	0.915	284.06	2.122	634.141	1.679	531.232	1.839	583.688	1.859	531.826	1.363	414.004	2.731	803.957	0.593	650.832	0.834	336.357	0.841	300.297	4.181	1129.723	1.011	291.54	1.697	538.66	1.604	494.617	2.226	2449.774	0.789	935.27	0.223	51.509	0.431	123.096	0.228	72.3	0.331	79.107	0.36	120.178	0.392	125.786	0.742	229.579
MAG_023	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Oscillospiraceae		2858896	61.03	880	0.253	76.3	1.6	100.0	3.138	873.037	2.375	588.819	6.059	1915.491	1.933	506.66	10.584	3065.987	2.625	807.906	4.949	1197.489	6.189	1889.745	5.869	1813.532	6.256	2083.03	6.075	1926.865	7.049	2099.378	6.776	2151.596	15.052	5059.656	6.533	2070.203	7.969	2575.411	6.505	2284.573	5.65	1909.024	5.044	1563.874	4.799	1505.011	4.317	1103.116	3.434	955.614	5.297	1290.842	4.772	5711.352	4.312	1070.082	5.941	1322.811	6.682	1910.372	3.868	1002.7	5.443	1443.032	4.055	1258.764	23.042	6882.595	32.952	10420.912	26.258	8332.786	28.611	8181.116	23.43	7114.395	24.766	7284.268	3.778	4140.515	23.876	9632.134	19.225	6862.774	29.035	7840.235	21.536	6211.235	12.543	3979.445	28.33	8734.238	5.504	6053.222	4.854	5749.628	2.095	484.628	3.508	1002.881	1.164	369.262	2.116	505.501	2.08	694.736	3.86	1238.328	4.081	1262.642
MAG_024	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;n_unclassified Paludibacteraceae;s_Paludibacteraceae bacterium		2695662	50.2	924	0.333	77.21	3.98	22.22	0.089	24.842	0.18	44.641	0.162	51.64	0.168	44.268	0.149	43.454	0.13	40.41	0.219	53.27	0.727	222.436	0.334	103.313	0.394	131.364	0.433	137.677	1.008	300.612	16.802	5338.551	0.743	249.907	3.215	1019.682	0.393	127.157	1.771	622.486	0.413	139.74	0.386	120.018	0.097	30.692	0.17	43.845	0.095	26.655	0.315	76.924	1.527	1828.341	0.114	28.622	0.15	33.855	0.095	27.241	0.178	46.414	0.095	25.451	0.313	97.431	0.247	73.988	0.28	88.821	0.257	81.711	0.446	127.947	0.257	78.306	0.321	94.579	14.962	16405.501	0.942	380.352	0.43	153.753	0.278	75.331	0.292	84.682	0.23	73.152	0.291	89.855	2.084	2293.734	17.18	20360.903	0.103	24.023	0.138	39.624	0.111	35.893	0.111	26.492	0.142	47.817	0.474	152.175	0.087	27.225
MAG_025	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae;g_Butyrivibrio;n_unclassified Butyrivibrio;s_Butyrivibrio sp.		3137793	35.22	218	0.0	89.35	0.34	50.0	0.367	102.19	0.686	170.056	1.254	396.7	0.539	141.298	1.055	305.977	1.429	440.016	2.735	661.981	0.301	92.01	0.264	81.524	0.177	58.919	0.228	72.436	0.196	58.412	0.23	72.988	0.229	76.991	0.203	64.489	0.22	71.235	0.186	65.351	0.215	72.806	0.249	77.212	2.718	852.975	6.464	1652.423	4.211	1172.605	3.106	757.33	1.192	1428.222	0.443	109.931	1.013	225.585	4.369	1249.413	6.178	1602.256	1.423	377.509	2.146	666.585	0.283	84.603	0.247	78.069	0.342	108.737	0.408	116.733	0.232	70.471	0.324	95.397	0.53	581.352	0.207	83.737	0.242	86.454	0.613	165.691	0.412	118.83	0.202	64.009	0.181	55.886	1.001	1102.367	0.695	823.581	1.943	449.585	3.135	896.503	0.605	191.842	1.154	275.883	1.836	613.616	2.082	668.306	2.396	741.653
MAG_026	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus		1735903	48.95	413	0.054	82.26	1.0	60.0	5.721	1591.124	7.425	1841.076	0.71	224.787	2.051	538.058	1.202	348.397	0.647	199.358	44.332	10725.739	0.13	39.862	0.117	36.155	0.147	49.349	0.217	69.252	0.213	63.777	0.153	49.057	0.431	145.192	0.272	86.588	0.201	65.551	0.103	36.552	0.123	41.636	0.186	57.895	1.388	435.298	23.831	6089.068	1.551	431.821	88.926	21671.454	0.093	113.115	5.216	1294.681	26.781	5960.994	1.183	338.198	21.01	5446.333	1.274	337.868	110.017	34155.625	0.281	83.938	6.726	2128.168	0.174	55.31	0.951	272.126	0.282	85.785	20.005	5886.18	0.148	165.272	0.69	278.708	7.267	2595.439	0.158	42.763	2.121	612.208	0.111	35.397	13.354	4119.48	0.094	104.152	0.151	181.085	9.867	2282.198	0.841	240.516	1.909	605.961	2.018	482.226	0.614	205.474	1.174	377.08	1.691	523.225
MAG_027	DAS	k_Bacteria;n_FCB group;p_Fibrobacteres;c_Fibrobacteria;o_Fibrobacterales;f_Fibrobacteraceae		2386130	49.04	237	0.0	86.21	0.0	0.0	12.056	3352.937	3.212	796.296	5.026	1589.117	1.293	338.962	2.345	679.27	2.098	645.736	3.776	914.095	1.26	385.033	0.709	219.272	3.441	1146.409	2.853	905.326	2.057	613.027	2.332	740.772	1.997	671.311	0.551	174.535	1.775	574.123	2.027	712.062	1.481	500.608	2.735	848.311	8.464	2656.207	3.093	790.881	3.166	881.611	2.829	689.908	4.436	5310.706	5.186	1287.197	73.193	16299.968	58.319	16681.936	5.333	1383.571	2.165	574.514	1.506	467.756	2.798	835.928	0.658	208.258	2.208	701.09	1.225	350.509	1.163	353.152	1.37	403.04	1.299	1424.402	0.949	382.864	4.21	1503.501	10.792	2915.366	1.596	460.601	1.018	323.249	1.194	368.15	5.14	5655.589	1.911	2264.807	4.237	980.014	1.436	410.4	0.702	222.593	2.891	690.727	3.266	1091.435	3.136	1006.164	12.08	3737.373
MAG_028	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;n_unclassified Firmicutes sensu stricto;s_Firmicutes bacterium		1769475	59.31	276	0.202	82.13	4.55	60.0	0.276	76.582	0.556	137.647	0.85	268.509	0.52	136.208	0.522	151.242	0.694	213.41	1.19	287.732	3.913	1195.344	3.354	1036.539	5.528	1841.018	4.393	1393.704	4.341	1293.236	5.17	1642.155	1.188	399.269	6.228	1974.596	5.454	1763.483	4.471	1570.84	4.088	1381.697	4.769	1478.903	1.098	344.254	0.972	248.189	0.784	218.104	1.261	307.237	2.077	2486.727	0.526	130.582	0.588	130.773	1.018	290.886	1.248	323.394	0.979	259.423	1.141	354.234	3.623	1082.286	4.553	1440.261	3.801	1206.34	4.362	1247.593	2.606	791.397	2.986	878.401	0.645	706.634	1.179	475.784	1.16	414.122	3.483	940.638	2.877	829.986	3.562	1130.185	2.939	906.199	2.459	2704.818	0.897	1062.39	0.389	89.803	0.645	184.329	0.286	90.714	0.605	144.603	0.64	213.853	0.662	212.311	0.819	253.473
MAG_029	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales		2531471	57.39	155	0.255	80.65	3.62	13.64	0.256	71.215	0.548	135.713	0.542	171.651	0.984	258.448	0.606	175.716	0.39	119.933	1.784	431.55	2.685	820.054	2.783	859.94	3.014	1003.624	3.362	1066.259	2.6	774.395	3.134	995.148	7.801	2622.255	4.135	1310.625	3.527	1140.046	3.373	1184.649	4.03	1362.07	3.486	1080.896	7.325	2296.35	12.238	3125.644	7.579	2108.844	7.648	1863.195	5.328	6376.038	0.967	240.036	0.888	197.617	8.949	2556.842	24.165	6262.171	5.542	1468.821	14.146	4389.72	19.151	5720.35	16.944	5358.422	21.075	6687.739	38.553	11023.527	17.594	5341.954	28.159	8281.025	3.225	3534.582	8.86	3573.978	9.844	3513.854	30.225	8161.757	64.39	18570.345	32.363	10266.501	63.079	19447.407	7.036	7738.619	3.692	4374.268	0.247	57.035	0.459	131.19	0.151	47.734	0.955	228.119	0.252	84.161	0.511	163.977	3.575	1105.434
MAG_030	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		2503871	58.42	454	0.056	86.0	1.39	66.67	0.908	252.522	0.367	91.014	0.534	168.995	0.44	115.503	0.396	114.959	0.347	106.705	0.5	121.114	3.815	1164.791	2.601	803.746	5.182	1725.457	3.854	1222.445	8.018	2387.566	4.473	1420.375	19.612	6592.569	4.104	1300.746	5.047	1631.03	4.39	1541.507	4.662	1574.924	4.282	1327.636	0.534	167.387	0.461	117.972	0.459	127.863	0.535	130.437	6.555	7845.03	0.367	91.2	0.365	81.335	0.436	124.562	0.544	140.934	0.499	132.427	0.549	170.517	2.108	629.657	2.418	764.616	2.471	784.012	1.904	544.499	6.571	1995.296	2.093	615.474	1.279	1402.664	1.959	790.346	1.19	424.925	1.946	525.56	1.159	334.267	2.46	780.448	2.053	633.004	7.607	8367.61	2.087	2472.238	0.339	78.501	0.377	107.638	0.285	90.765	0.396	94.76	0.406	135.831	0.389	124.928	0.464	143.336
MAG_031	DAS			2914386	53.45	893	0.0				0.077	21.437	0.14	34.83	0.163	51.429	0.087	22.893	0.125	36.359	0.132	40.739	0.236	57.029	0.28	85.71	1.537	475.229	0.634	211.224	0.749	237.76	1.699	506.207	3.329	1057.564	0.277	93.227	4.729	1499.283	2.391	773.159	1.374	482.754	3.848	1300.986	2.476	768.242	0.17	53.255	0.233	59.45	0.186	51.864	0.315	76.863	0.314	376.304	0.145	35.969	0.121	26.885	0.527	150.565	1.046	271.178	0.308	81.611	0.422	131.07	1.588	474.461	2.818	891.596	2.13	676.249	3.136	897.232	2.18	662.257	1.73	508.811	0.183	200.82	1.272	513.446	0.316	112.738	33.106	8944.608	25.743	7428.58	27.417	8702.019	24.972	7702.949	0.356	392.03	0.219	259.557	0.057	13.192	0.127	36.372	0.058	18.413	0.209	49.926	0.125	41.692	0.176	56.578	0.207	64.072
MAG_032	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		1860782	53.06	27	0.0	94.55	0.91	0.0	0.056	15.548	0.334	82.893	0.393	124.099	0.676	177.317	0.33	95.694	0.34	104.646	0.36	87.006	4.56	1393.266	7.199	2225.285	7.295	2430.071	8.098	2569.609	6.856	2043.101	5.774	1833.996	0.267	89.623	6.825	2163.823	5.884	1902.439	5.169	1816.257	7.775	2628.477	7.412	2299.17	0.337	105.779	0.436	111.294	0.421	117.071	0.324	78.899	0.933	1116.413	0.112	27.769	0.132	29.341	0.289	82.715	0.314	81.477	0.365	96.722	0.281	87.43	6.029	1801.694	3.784	1197.144	2.248	713.599	2.732	781.54	3.317	1007.511	2.134	628.052	0.427	468.09	0.253	101.907	0.243	86.708	2.045	552.42	1.731	499.236	3.275	1039.641	1.921	592.669	1.146	1260.895	0.637	755.338	0.347	80.212	0.383	109.57	0.316	100.097	0.849	202.845	0.312	104.055	0.522	167.407	0.529	163.648
MAG_033	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Bifidobacteriales;family:Bifidobacteriaceae|superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Eubacteriaceae;genus:Pseudoramibacter	2641178	44.16	174	0.453	88.68	2.06	0.0	69.447	19314.959	302.733	75068.846	150.26	47509.189	78.659	20619.496	283.775	82226.265	294.696	90698.484	627.7	151895.334	10.634	3249.401	19.514	6034.258	19.39	6461.371	20.948	6648.835	19.428	5790.339	13.775	4376.72	20.927	7038.652	9.354	2966.245	13.922	4501.922	12.981	4561.318	18.766	6345.368	25.172	7809.764	540.615	169563.183	541.893	138469.699	537.864	149712.288	608.934	148422.536	3.207	3839.125	605.892	150381.206	433.892	96583.553	474.166	135534.577	588.889	152657.938	520.441	138001.47	586.654	182149.544	22.325	6671.786	12.552	3971.883	14.598	4634.977	18.061	5167.366	34.445	10465.449	16.387	4822.31	4.861	5329.9	38.143	15396.636	46.859	16736.6	34.959	9446.085	41.709	12037.112	19.463	6177.781	19.995	6168.856	3.106	3417.118	4.253	5040.588	193.004	44647.385	328.726	93976.666	106.292	33714.258	321.56	76815.123	374.45	125115.615	270.159	86702.801	359.312	111173.826
MAG_034	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes		2892849	43.65	398	0.373	94.95	4.74	0.0	54.047	15035.126	57.057	14150.073	46.103	14579.828	38.593	10118.046	42.837	12416.146	58.42	17982.73	15.244	3690.027	4.242	1296.773	7.495	2318.111	4.712	1570.407	6.236	1979.736	4.074	1214.506	7.529	2392.677	11.17	3757.49	6.42	2036.172	8.55	2765.587	4.849	1704.777	5.869	1984.86	7.737	2401.018	18.926	5937.217	14.293	3654.125	16.409	4568.633	13.52	3295.957	1.03	1234.087	15.892	3945.333	22.031	4905.604	10.825	3095.441	15.482	4014.486	14.082	3735.409	9.307	2890.036	5.109	1527.136	2.57	813.342	5.646	1792.868	5.267	1507.461	5.785	1757.869	4.195	1234.733	0.784	860.377	9.881	3988.946	10.724	3830.742	7.193	1943.891	11.212	3236.135	5.647	1792.732	5.471	1688.17	0.963	1059.508	0.777	921.676	24.685	5711.613	38.625	11044.191	29.002	9201.049	31.37	7495.223	43.226	14445.381	44.49	14280.348	7.264	2248.062
MAG_035	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		2023496	52.63	105	0.317	89.09	0.0	0.0	6.016	1673.058	8.693	2155.294	4.197	1327.312	0.9	235.933	12.851	3723.938	4.962	1527.102	35.214	8520.385	1.806	551.93	2.717	840.09	2.177	725.353	2.453	778.54	1.91	569.077	2.762	877.775	4.773	1605.324	3.034	962.07	1.183	382.605	0.805	282.677	3.459	1169.455	1.287	399.141	22.174	6954.798	24.012	6135.769	33.57	9343.705	58.915	14357.99	1.548	1853.541	6.506	1614.981	14.263	3174.799	32.457	9277.597	34.832	9029.206	38.823	10293.579	30.968	9615.477	2.58	771.057	1.421	449.435	2.418	767.58	3.432	981.711	3.894	1182.778	2.917	858.323	0.514	563.968	2.621	1058.327	7.137	2549.406	2.213	597.954	2.975	858.729	2.261	717.57	1.526	470.792	1.683	1852.669	0.641	759.225	7.612	1760.71	13.128	3752.434	2.887	915.532	5.043	1204.698	7.988	2668.742	11.023	3537.304	31.493	9743.612
MAG_036	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus;s_Candidatus Limosilactobacillus merdipullorum		1650830	47.1	347	0.421	90.82	3.05	21.43	5.106	1420.844	3.241	803.745	1.357	429.12	2.954	774.53	1.807	523.636	1.076	331.293	19.218	4649.662	0.386	117.863	0.376	116.126	0.359	119.472	0.406	128.831	0.422	125.734	0.389	123.627	0.726	244.286	0.44	139.604	0.451	145.911	0.33	115.783	0.418	141.202	0.409	126.897	5.893	1847.732	17.707	4523.348	12.157	3383.039	9.147	2229.072	0.264	315.738	39.423	9783.086	18.442	4104.623	1.565	447.516	9.021	2338.137	12.594	3339.239	6.604	2050.366	0.549	164.298	1.829	578.714	1.261	400.337	1.999	571.834	2.144	651.302	1.742	512.507	0.12	131.384	4.782	1929.577	5.024	1793.911	0.541	146.103	1.127	325.132	1.264	401.035	1.17	360.655	0.243	266.971	0.13	154.244	7.685	1777.739	1.492	426.677	2.634	835.447	2.495	596.232	0.79	263.952	1.708	548.283	1.535	475.732
MAG_037	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus		1426080	41.22	99	0.507	83.17	2.29	25.0	6.636	1846.037	4.622	1146.634	2.458	777.33	5.643	1479.382	3.593	1041.121	1.827	562.177	4.168	1008.784	0.476	145.599	0.501	154.779	0.335	111.548	0.45	142.681	0.459	136.834	0.378	120.23	0.769	258.635	0.382	121.154	0.542	175.177	0.246	86.517	0.468	158.317	0.449	139.417	1.518	476.389	3.659	934.942	2.72	757.048	1.842	449.17	0.053	63.134	26.396	6551.664	16.616	3698.494	2.241	640.831	2.344	607.536	2.831	750.728	1.45	450.466	0.575	171.867	0.499	158.044	0.259	82.402	0.397	113.534	0.54	164.133	0.442	130.044	0.05	54.835	3.061	1235.404	3.692	1318.692	0.338	91.333	0.269	77.706	0.185	58.691	0.19	58.589	0.061	67.369	0.07	83.499	9.886	2287.068	3.131	895.086	4.646	1473.956	6.223	1486.834	1.124	375.732	2.647	849.732	3.276	1013.504
MAG_038	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		1641419	58.91	36	0.0	80.0	1.82	0.0	0.248	68.806	0.353	87.379	0.481	151.882	0.356	93.323	0.35	101.333	0.459	141.163	0.489	118.202	1.745	532.926	1.18	364.791	3.025	1007.373	2.467	782.62	1.71	509.241	2.35	746.099	2.134	717.394	3.898	1235.481	2.698	872.033	2.232	783.767	2.229	753.383	2.558	793.128	0.805	252.453	0.586	149.573	0.593	165.009	0.818	199.283	1.066	1276.19	0.342	84.724	0.36	80.187	0.604	172.626	1.011	261.852	0.469	124.353	0.764	237.156	1.129	337.202	2.038	644.535	1.739	551.947	2.106	602.182	1.978	600.808	1.586	466.377	0.387	423.679	1.495	602.919	1.477	527.259	1.287	347.595	1.632	470.824	2.897	919.289	2.053	632.883	1.3	1430.206	0.544	644.155	0.224	51.88	0.301	86.158	0.193	61.343	0.407	97.194	0.331	110.476	0.469	150.392	0.382	118.101
MAG_039	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		2245763	46.6	478	0.052	78.4	0.3	66.67	0.058	16.066	0.098	24.259	0.142	45.069	0.091	23.847	0.111	32.067	0.126	38.652	0.167	40.394	0.939	286.949	0.873	270.102	1.355	451.595	1.422	451.371	1.324	394.698	0.773	245.58	0.182	61.185	0.768	243.529	0.976	315.465	0.628	220.576	2.231	754.545	3.787	1175.269	0.203	63.788	0.159	40.59	0.215	59.876	0.206	50.158	0.733	877.927	0.089	21.985	0.112	24.963	0.175	50.027	0.201	51.986	0.194	51.445	0.198	61.471	7.437	2223.523	1.795	568.161	3.832	1216.925	2.129	609.269	6.684	2031.151	3.09	909.425	0.541	593.926	0.164	66.062	0.155	55.203	2.57	694.351	2.391	690.167	4.888	1551.833	3.492	1077.472	0.841	925.562	0.691	819.164	0.068	15.842	0.098	27.929	0.068	21.489	0.116	27.633	0.105	35.003	0.114	36.519	0.296	91.632
MAG_040	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;n_Eubacteriales incertae sedis;f_Eubacteriales Family XIII. Incertae Sedis;g_Mogibacterium		1589357	46.43	191	0.469	80.51	0.91	100.0	0.325	90.466	0.301	74.688	0.463	146.244	0.222	58.272	0.499	144.732	0.512	157.596	0.916	221.73	1.259	384.681	1.151	355.746	1.143	381.083	1.168	370.936	1.226	365.275	1.349	428.526	1.499	504.273	1.493	473.334	0.981	317.191	1.186	416.766	1.313	444.252	1.562	484.59	0.542	170.059	0.657	167.928	0.442	123.033	1.021	248.88	1.248	1495.145	0.523	129.976	0.987	219.824	0.953	272.514	0.724	187.687	0.499	132.367	0.7	217.364	4.014	1199.796	3.05	965.482	2.148	682.127	1.802	515.651	1.525	463.53	2.42	712.282	0.692	759.278	4.243	1712.975	7.127	2546.16	2.142	578.71	2.012	580.83	1.951	619.64	2.107	650.162	1.434	1578.595	0.826	979.32	0.289	66.871	0.387	110.674	0.15	47.694	0.341	81.371	0.392	131.001	0.417	133.983	0.867	268.233
MAG_041	DAS			2784469	51.84	454	0.0				19.102	5313.268	25.252	6262.496	36.6	11573.105	14.352	3762.602	32.167	9321.967	26.715	8222.865	21.311	5157.745	6.973	2130.846	9.072	2805.175	8.864	2953.767	8.652	2746.395	8.536	2544.069	8.672	2755.567	10.441	3512.354	7.841	2486.294	11.511	3722.862	10.297	3618.114	8.843	2990.02	9.819	3046.542	31.552	9897.9	17.986	4596.704	26.127	7272.991	26.517	6463.931	2.002	2397.237	16.856	4183.931	24.748	5509.554	19.939	5699.774	17.107	4434.332	22.592	5991.72	18.832	5848.068	9.323	2786.314	7.193	2276.032	13.726	4358.448	13.068	3738.918	9.769	2968.232	8.851	2604.953	0.79	866.9	7.571	3055.969	9.625	3437.809	13.356	3608.905	12.613	3640.354	8.951	2841.487	10.668	3291.203	2.057	2264.24	1.043	1236.727	8.624	1995.107	29.012	8294.886	12.653	4013.639	10.538	2517.482	27.692	9254.128	16.575	5320.309	16.367	5064.462
MAG_042	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;n_Eubacteriales incertae sedis;f_Eubacteriales Family XIII. Incertae Sedis;g_Hornefia		2122532	52.31	89	0.0	91.82	0.0	0.0	1.523	423.365	1.858	460.611	2.612	825.814	0.773	202.646	1.847	535.513	2.873	883.968	11.234	2718.136	0.697	212.821	0.828	256.019	1.47	489.687	1.334	423.375	0.75	223.626	1.628	517.169	7.873	2647.85	1.488	471.766	0.985	318.385	0.804	282.652	1.555	525.536	1.448	449.213	14.836	4653.02	13.861	3541.705	12.697	3533.785	15.956	3888.048	0.782	935.982	7.694	1909.5	10.951	2437.186	12.739	3641.489	18.523	4800.801	13.696	3631.218	9.979	3098.239	1.967	587.66	1.127	356.642	3.804	1207.796	3.261	932.923	3.135	952.226	2.022	594.951	0.227	248.784	18.507	7469.417	15.949	5695.765	1.042	281.612	1.3	375.219	1.207	382.998	0.902	278.267	0.813	894.273	0.309	365.991	0.659	152.532	2.383	681.382	0.564	178.833	1.27	303.36	2.227	744.184	2.563	822.614	7.82	2419.045
MAG_043	DAS	k_Bacteria;p_Elusimicrobia;c_Elusimicrobia;o_Elusimicrobiales;f_Elusimicrobiaceae;n_unclassified Elusimicrobiaceae;s_Elusimicrobiaceae bacterium	superkingdom:Bacteria;phylum:Elusimicrobia;class:Elusimicrobia;order:Elusimicrobiales;family:Elusimicrobiaceae;genus:Elusimicrobium	1339392	45.76	56	0.046	94.83	1.88	100.0	0.52	144.466	0.574	142.195	0.958	302.833	2.651	694.77	4.492	1301.294	0.989	304.467	0.684	165.379	11.023	3367.315	79.703	24636.904	3.622	1206.642	60.078	19061.659	166.456	49595.234	10.135	3219.539	0.347	116.629	0.876	277.667	29.277	9465.175	59.051	20743.902	92.632	31310.821	51.252	15896.924	0.399	125.047	0.556	142.045	0.453	126.021	0.562	136.811	1.055	1262.879	0.412	102.222	0.553	122.985	0.413	118.039	0.461	119.614	0.489	129.491	0.384	119.282	1.806	539.569	1.015	321.113	1.114	353.636	5.192	1484.756	3.886	1180.094	1.195	351.34	1.258	1379.314	0.486	195.856	0.39	139.276	1.896	512.154	1.571	453.098	0.452	143.259	0.453	139.6	0.907	997.706	0.93	1101.76	7.415	1714.972	2.338	668.127	0.825	261.488	6.877	1642.353	1.382	461.722	0.596	191.394	0.395	122.221
MAG_044	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Acidaminococcus		2099993	56.18	206	0.057	94.9	1.89	15.38	5.698	1584.5	15.334	3801.47	18.267	5775.511	7.756	2032.785	14.076	4079.004	16.972	5222.073	18.342	4437.094	2.77	846.304	4.142	1280.034	4.594	1530.366	2.157	684.259	21.655	6452.599	2.236	710.122	4.414	1483.999	4.515	1431.166	6.852	2214.794	2.072	727.847	4.781	1615.985	3.718	1152.832	21.163	6635.426	14.927	3813.612	16.258	4524.097	21.472	5232.163	1.043	1249.38	7.497	1859.903	16.958	3773.702	16.674	4765.565	27.413	7105.094	27.234	7219.291	21.398	6643.732	4.777	1427.21	5.16	1632.114	10.586	3360.132	1.909	545.951	3.804	1155.155	3.679	1082.418	0.469	515.086	2.446	986.994	5.505	1965.424	5.682	1534.813	6.369	1837.134	4.997	1585.646	2.829	872.482	1.077	1185.107	0.652	772.83	8.035	1858.512	26.773	7651.01	3.657	1159.801	4.946	1181.762	9.514	3177.487	10.185	3268.128	9.792	3028.558
MAG_045	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes		1154188	35.09	182	0.0	70.54	2.53	66.67	0.028	7.815	0.049	12.266	0.346	109.473	0.145	37.983	0.412	119.348	0.189	58.15	0.142	34.378	2.799	855.601	0.601	185.875	1.28	426.681	0.358	113.651	14.72	4389.085	0.954	303.195	0.15	50.4	0.233	74.087	5.839	1888.858	0.545	191.498	4.046	1368.578	0.493	152.932	0.096	29.973	0.164	41.821	0.107	29.739	0.094	22.915	0.903	1081.386	0.027	6.749	0.06	13.347	0.086	24.539	0.129	33.359	0.117	31.077	0.094	29.349	0.44	131.662	1.749	553.734	0.338	107.447	0.651	186.262	0.527	160.263	0.465	136.858	3.152	3457.807	0.196	79.351	0.456	162.781	0.438	118.447	0.661	190.678	0.717	227.746	0.321	99.118	1.103	1214.529	3.285	3895.989	0.268	62.038	0.215	61.56	0.088	27.806	0.208	49.591	0.267	89.136	0.306	98.275	0.12	36.981
